system:index,VH,VH_VV_ratio,VV,angle,date,dewpoint_temperature_2m,latitude,longitude,oil_candidate,orbit_direction,orbit_type,surface_net_solar_radiation,surface_pressure,temperature_2m,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,wind_direction_degrees,wind_speed_10m,.geo
289_1_155,-28.505127508397013,1.1512082961222778,-24.76105115330865,39.927772521972656,2021-06-13,289.4876143137614,39.27013844854375,-75.14868522138924,1,0,ASC,6200610.010416667,101223.80631510417,293.31531143188477,2.1366582555278532E-4,-1.5279229482014973,2.226304014523824,-34.461992880931376,2.7001811236888633,"{""type"":""Point"",""coordinates"":[-75.14868522138924,39.27013844854375]}"
289_1_192,-26.69940423158244,1.0077432472664505,-26.49425268192647,34.45358657836914,2021-06-13,290.1861820220947,39.39199763548393,-76.21323492350629,1,0,ASC,5241777.5,101076.30631510417,294.73222223917645,8.378094054961593E-5,-0.6081638336181641,2.3553730249404907,-14.477720480334996,2.432621083345793,"{""type"":""Point"",""coordinates"":[-76.21323492350629,39.39199763548393]}"
289_1_438,-28.12974683011422,1.073199096520991,-26.211116764170722,33.39476776123047,2021-06-13,290.4497725168864,39.38341433265008,-76.39936747439695,1,0,ASC,4755816.864583333,100595.93131510417,294.56970596313477,1.2136104819878331E-4,-0.6327406565348307,2.3032490015029907,-15.361152358862629,2.3885804783085396,"{""type"":""Point"",""coordinates"":[-76.39936747439695,39.38341433265008]}"
289_1_497,-21.788272793844556,0.9799913691702652,-22.233127228755244,30.655208587646484,2021-06-13,291.1704756418864,39.472392966361205,-76.88276342017048,1,0,ASC,3999412.8958333335,99115.59798177083,294.26501846313477,1.9633825861120613E-4,-0.15935198465983072,1.858506162961324,-4.90066722686734,1.8653252297602825,"{""type"":""Point"",""coordinates"":[-76.88276342017048,39.472392966361205]}"
289_2_38,-25.012828885993773,1.5866433682077037,-15.764619439495494,31.46992301940918,2021-06-13,290.4446455637614,38.05463005904797,-76.4054840714764,0,0,ASC,6955046.71875,101219.8896484375,295.42777887980145,1.396328210105935E-4,-2.489145278930664,1.2110045353571575,-64.05642032665591,2.7680997460854653,"{""type"":""Point"",""coordinates"":[-76.4054840714764,38.05463005904798]}"
289_2_67,-27.064484122752145,1.7332020501979664,-15.615308163096644,31.8809814453125,2021-06-13,291.0652510325114,38.95302853995239,-76.55506482642006,0,0,ASC,5120108.541666667,100820.93131510417,295.2109006245931,9.036880600158763E-5,-0.7976576487223307,2.1174579858779907,-20.64165771342981,2.262716519258149,"{""type"":""Point"",""coordinates"":[-76.55506482642006,38.9530285399524]}"
289_2_88,-14.980288456705487,2.009704859910292,-7.453974339980532,33.62228775024414,2021-06-13,290.36302121480304,37.26195866748024,-75.85615398810167,0,0,ASC,7976741.895833333,101196.93131510417,293.68803278605145,1.210470372707088E-4,-5.396738052368164,-1.4413799047470093,-104.95371422642518,5.585907055768742,"{""type"":""Point"",""coordinates"":[-75.85615398810167,37.26195866748024]}"
289_2_223,-27.25853903951122,1.616120933796926,-16.866645601495808,35.567779541015625,2021-06-13,289.8268070220947,39.43068761301267,-76.02110498836194,0,0,ASC,5488353.322916667,101047.93131510417,294.73889541625977,6.188523637954783E-5,-0.27690569559733075,1.881333311398824,-8.373011588978843,1.9016024276470374,"{""type"":""Point"",""coordinates"":[-76.02110498836194,39.43068761301268]}"
289_2_260,-20.316531986717767,2.081824209645324,-9.759004575212934,33.61314010620117,2021-06-13,290.36302121480304,37.271444156944106,-75.85993330772948,0,0,ASC,7976741.895833333,101196.93131510417,293.68803278605145,1.210470372707088E-4,-5.396738052368164,-1.4413799047470093,-104.95371422642518,5.585907055768742,"{""type"":""Point"",""coordinates"":[-75.85993330772948,37.27144415694411]}"
289_2_290,-24.78433793757826,1.6406602192377309,-15.106319789415839,31.493289947509766,2021-06-13,290.7699222564697,38.324072942159816,-76.46700986921343,0,0,ASC,6330625.489583333,101066.72298177083,295.47131729125977,9.595255049769473E-5,-1.7831719716389973,1.3178974390029907,-53.53282771698167,2.2173308143282435,"{""type"":""Point"",""coordinates"":[-76.46700986921343,38.324072942159816]}"
289_2_345,-25.662290937752484,1.8334091029859048,-13.997034756704693,35.427242279052734,2021-06-13,290.12913449605304,37.83678411747479,-75.67390991299865,0,0,ASC,7074601.833333333,101199.93131510417,293.76298395792645,4.8239963677569143E-5,-3.333871841430664,0.22471710046132407,-86.14385433741562,3.3414367015288544,"{""type"":""Point"",""coordinates"":[-75.67390991299865,37.83678411747479]}"
290_1_36,-29.34245775178798,1.0973057609112853,-26.740457215334214,40.94454574584961,2021-06-18,284.8384424845378,39.213784979182094,-77.01680242865474,1,0,ASC,7721136.302083333,100114.53304036458,294.03767522176105,8.928279034610871E-8,1.1362406412760417,1.537132461865743,36.47162692837685,1.9114965341869783,"{""type"":""Point"",""coordinates"":[-77.01680242865474,39.213784979182094]}"
290_1_133,-25.640862803455203,0.9564329971387611,-26.80884377699401,45.43792724609375,2021-06-18,286.0752588907878,39.15744350954389,-76.0593068740037,1,0,ASC,7714505.09375,101426.74137369792,295.5121218363444,8.928279034610871E-8,1.671722412109375,2.847150365511576,30.419596012853432,3.3016542864118117,"{""type"":""Point"",""coordinates"":[-76.0593068740037,39.15744350954389]}"
290_1_174,-27.07004283923725,1.2088314879188378,-22.39356197267982,44.07900619506836,2021-06-18,286.2514470418294,38.44010665176987,-76.15474780086846,1,0,ASC,8484375.635416666,101688.90804036458,296.28279240926105,8.928279034610871E-8,0.313201904296875,3.235089818636576,5.529798294838861,3.250215618616898,"{""type"":""Point"",""coordinates"":[-76.15474780086846,38.44010665176987]}"
290_1_192,-28.646926963544924,1.2267713962644191,-23.35147937975752,44.92792892456055,2021-06-18,287.0128402709961,39.39199763548393,-76.21323492350629,1,0,ASC,8368343.78125,101484.03304036458,295.56347274780273,8.928279034610871E-8,1.5976664225260417,2.441063125928243,33.20459269183897,2.9174178964340585,"{""type"":""Point"",""coordinates"":[-76.21323492350629,39.39199763548393]}"
290_1_237,-26.44464537184881,1.0151783272445118,-26.049261161462383,37.69304275512695,2021-06-18,286.6279932657878,37.2940855341036,-77.19527021296507,1,0,ASC,7800630.135416667,101493.28304036458,296.11718368530273,8.928279034610871E-8,0.3584493001302083,1.6943183342615764,11.945336163210829,1.7318200017838916,"{""type"":""Point"",""coordinates"":[-77.19527021296507,37.29408553410361]}"
290_1_239,-26.25972337017203,1.1256630834287809,-23.328226497563243,44.57538604736328,2021-06-18,287.0717595418294,37.95935169625495,-75.94619901488262,1,0,ASC,8625484.552083334,101781.03304036458,295.95995712280273,6.597985823475483E-6,0.261688232421875,2.8355129957199097,5.272865541293125,2.8475629369488185,"{""type"":""Point"",""coordinates"":[-75.94619901488262,37.95935169625495]}"
290_1_250,-30.068603733581327,1.338095177578278,-22.47119953604521,45.109073638916016,2021-06-18,288.0488103230794,37.71258471480023,-75.77961592134223,1,0,ASC,8453607.0,101731.61637369792,295.36791610717773,1.3355662424885395E-5,0.2701517740885417,3.5275295972824097,4.379382535672018,3.537859104140043,"{""type"":""Point"",""coordinates"":[-75.77961592134223,37.71258471480023]}"
290_1_265,-31.2953221764155,1.2817978058456687,-24.41517845770406,42.89533996582031,2021-06-18,286.5702133178711,38.18102449592077,-76.354758736145,1,0,ASC,8474887.291666666,101617.99137369792,296.0663210550944,8.928279034610871E-8,0.15923055013020834,2.775291641553243,3.2837080641862344,2.779855763123343,"{""type"":""Point"",""coordinates"":[-76.354758736145,38.18102449592077]}"
290_1_384,-25.327102460634435,1.0502256279033702,-24.11586785517364,40.72745132446289,2021-06-18,286.6725082397461,37.8070165520791,-76.72082444657929,1,0,ASC,8157197.239583333,101516.49137369792,296.28572209676105,2.4388233773227813E-7,0.5106709798177084,1.6055732170740764,17.643862545718818,1.6848294290561219,"{""type"":""Point"",""coordinates"":[-76.72082444657929,37.807016552079105]}"
290_1_396,-27.943557124231702,1.217081348855329,-22.959481837851477,41.30745315551758,2021-06-18,286.9303207397461,37.66804204662815,-76.5763059713333,1,0,ASC,7955593.552083333,101554.94970703125,296.40901311238605,2.081071336590412E-6,0.3614603678385417,1.8692450920740764,10.944341863020641,1.903872582858684,"{""type"":""Point"",""coordinates"":[-76.5763059713333,37.66804204662815]}"
290_1_398,-33.58960194436267,1.454557288302649,-23.092663461580827,43.14546585083008,2021-06-18,289.2093734741211,36.94709711009913,-76.04567074652736,1,0,ASC,8229221.010416667,101775.24137369792,295.30867131551105,8.928279034610871E-8,-0.09089152018229167,2.940045873324076,-1.770735087318476,2.9414504934965295,"{""type"":""Point"",""coordinates"":[-76.04567074652736,36.94709711009913]}"
290_1_440,-29.89619869185872,1.1903628581790282,-25.115197846136418,41.407325744628906,2021-06-18,287.0557276407878,37.64830399387009,-76.5517764640962,1,0,ASC,7453828.885416667,101504.82470703125,296.48925399780273,2.9888004059822984E-6,0.234832763671875,1.998069961865743,6.70321002006471,2.0118225566396113,"{""type"":""Point"",""coordinates"":[-76.5517764640962,37.64830399387009]}"
290_1_480,-29.30408187324518,1.143178519485101,-25.633863280114845,39.4415397644043,2021-06-18,285.5010401407878,38.097455177413615,-77.03824758957788,1,0,ASC,7925682.96875,101332.32470703125,295.8902956644694,8.928279034610871E-8,0.488128662109375,1.7846503655115764,15.297119641203968,1.8502017505918893,"{""type"":""Point"",""coordinates"":[-77.03824758957788,38.09745517741361]}"
290_1_493,-28.549532912140798,1.2833706972586219,-22.245741603049524,40.23200607299805,2021-06-18,285.7749659220378,37.96635992232168,-76.853978656433,1,0,ASC,8106921.65625,101398.57470703125,295.90502548217773,8.928279034610871E-8,0.479461669921875,1.7384670972824097,15.418625061206834,1.8033722137312087,"{""type"":""Point"",""coordinates"":[-76.853978656433,37.96635992232168]}"
290_2_88,-16.616898031409896,1.8958667323351204,-8.764802793360388,44.34129333496094,2021-06-18,287.7796859741211,37.26195866748024,-75.85615398810167,0,0,ASC,8792921.427083334,101751.57470703125,295.86555608113605,1.2552241483850443E-5,-0.039581298828125,3.6715725660324097,-0.6176518319274464,3.6717859124489727,"{""type"":""Point"",""coordinates"":[-75.85615398810167,37.26195866748024]}"
290_2_260,-16.292335946556086,1.769858621137694,-9.205444859817733,44.33290100097656,2021-06-18,287.7796859741211,37.271444156944106,-75.85993330772948,0,0,ASC,8792921.427083334,101751.57470703125,295.86555608113605,1.2552241483850443E-5,-0.039581298828125,3.6715725660324097,-0.6176518319274464,3.6717859124489727,"{""type"":""Point"",""coordinates"":[-75.85993330772948,37.27144415694411]}"
291_1_11,-26.66891002193498,1.0952924511723536,-24.348665959844546,34.857872009277344,2021-06-25,286.73998133341473,39.683342527104955,-76.19965432641052,1,0,ASC,7802690.458333333,101387.05940755208,292.99441146850586,5.88485972248994E-7,-0.4477914174397786,1.4675000508626301,-16.96898903060794,1.5342990428252727,"{""type"":""Point"",""coordinates"":[-76.19965432641052,39.68334252710496]}"
291_1_33,-25.476737080617138,1.083882539784205,-23.505071947823254,35.53660202026367,2021-06-25,286.62425867716473,39.36853550007995,-76.01059248597983,1,0,ASC,8047877.364583333,102359.97607421875,293.65375391642254,4.444414140418E-7,-0.4838021596272786,1.4307161966959636,-18.683162946601538,1.5103024085090315,"{""type"":""Point"",""coordinates"":[-76.01059248597983,39.36853550007995]}"
291_1_133,-29.08522595200629,1.1068989537074625,-26.27631533536809,34.98966979980469,2021-06-25,286.21573003133136,39.15744350954389,-76.0593068740037,1,0,ASC,7548108.041666667,102320.60107421875,293.74823633829754,4.444414140418E-7,-0.9102751413981119,1.8654492696126301,-26.010785730746413,2.07569309160715,"{""type"":""Point"",""coordinates"":[-76.0593068740037,39.15744350954389]}"
291_1_155,-30.614390509487237,1.3006977586138135,-23.536898027804526,39.921730041503906,2021-06-25,287.30703862508136,39.27013844854375,-75.14868522138924,1,0,ASC,7967834.71875,102512.47607421875,292.79559961954754,2.8919571401312774E-6,-1.067501703898112,0.3258984883626302,-73.02304984837973,1.1161405433646876,"{""type"":""Point"",""coordinates"":[-75.14868522138924,39.27013844854375]}"
291_1_159,-25.1197032489971,0.9809422104001313,-25.607729979068438,35.80584716796875,2021-06-25,286.73176193237305,39.54521501686321,-75.998506866675,1,0,ASC,8231509.0,102435.76774088542,293.8904889424642,4.444414140418E-7,-0.4433968861897786,1.4060579935709636,-17.502539022268365,1.4743133588106687,"{""type"":""Point"",""coordinates"":[-75.998506866675,39.54521501686321]}"
291_2_38,-26.845429340169282,1.8193730656892118,-14.755318656979098,31.461692810058594,2021-06-25,288.24811935424805,38.05463005904797,-76.4054840714764,0,0,ASC,7850617.072916667,102527.39274088542,294.58303451538086,4.444414140418E-7,-2.298743565877279,1.0470898946126301,-65.51048322694983,2.525988762655542,"{""type"":""Point"",""coordinates"":[-76.4054840714764,38.05463005904798]}"
291_2_67,-26.154050970863494,1.4677035691385958,-17.819709320604478,31.87369728088379,2021-06-25,287.30386479695636,38.95302853995239,-76.55506482642006,0,0,ASC,7621930.833333333,102130.10107421875,294.07888412475586,1.7762326957419343E-6,-1.161495844523112,1.7006950378417969,-34.331264242353335,2.0594747409434686,"{""type"":""Point"",""coordinates"":[-76.55506482642006,38.9530285399524]}"
291_2_88,-14.290958403139413,1.9561339465766565,-7.305715658249982,33.61532211303711,2021-06-25,290.28091557820636,37.26195866748024,-75.85615398810167,0,0,ASC,7000427.583333333,102498.68440755208,293.90383529663086,9.290180044985163E-5,-4.068478266398112,-0.21353022257486978,-93.00435808486944,4.074077878502896,"{""type"":""Point"",""coordinates"":[-75.85615398810167,37.26195866748024]}"
291_2_223,-26.562912261100436,1.4761213054182247,-17.995074092894047,35.561012268066406,2021-06-25,286.62425867716473,39.43068761301267,-76.02110498836194,0,0,ASC,8047877.364583333,102359.97607421875,293.65375391642254,4.444414140418E-7,-0.4838021596272786,1.4307161966959636,-18.683162946601538,1.5103024085090315,"{""type"":""Point"",""coordinates"":[-76.02110498836194,39.43068761301268]}"
291_2_260,-20.05841910049216,2.0137970873299786,-9.96049662932371,33.60617446899414,2021-06-25,290.28091557820636,37.271444156944106,-75.85993330772948,0,0,ASC,7000427.583333333,102498.68440755208,293.90383529663086,9.290180044985163E-5,-4.068478266398112,-0.21353022257486978,-93.00435808486944,4.074077878502896,"{""type"":""Point"",""coordinates"":[-75.85993330772948,37.27144415694411]}"
291_2_290,-24.567880625102887,1.538327324289849,-15.970515661512003,31.485597610473633,2021-06-25,288.13418706258136,38.324072942159816,-76.46700986921343,0,0,ASC,7530288.125,102372.10107421875,294.51174545288086,4.444414140418E-7,-1.871578852335612,1.1846631368001301,-57.66720102881141,2.2150020650561504,"{""type"":""Point"",""coordinates"":[-76.46700986921343,38.324072942159816]}"
291_2_327,-24.289141221501588,1.458302972915423,-16.65575787241454,30.509672164916992,2021-06-25,286.37295659383136,39.43710582583507,-76.93510079070714,0,0,ASC,7504188.614583333,100589.05940755208,292.75165430704754,1.4526038742227835E-5,-0.6551074981689453,1.5776481628417969,-22.550330725712374,1.7082562922100628,"{""type"":""Point"",""coordinates"":[-76.93510079070714,39.43710582583507]}"
291_2_373,-27.14364784468193,1.5477792032697058,-17.53715761740472,33.12752914428711,2021-06-25,287.52945073445636,38.35543659154401,-76.19548880398496,0,0,ASC,7870032.15625,102535.05940755208,294.0845807393392,4.444414140418E-7,-1.918209711710612,1.3944613138834636,-53.984355839363815,2.3715081391423696,"{""type"":""Point"",""coordinates"":[-76.19548880398497,38.35543659154401]}"
292_1_11,-26.681338485920882,1.0900828334231645,-24.476432127762283,34.85817337036133,2021-07-07,295.72458203633624,39.683342527104955,-76.19965432641052,1,0,ASC,7154446.541666667,100325.62923177083,300.37073644002277,6.345038457430027E-4,0.9442049662272135,1.0031815767288208,43.2653272581695,1.3776415695442181,"{""type"":""Point"",""coordinates"":[-76.19965432641052,39.68334252710496]}"
292_1_33,-27.354222218422308,1.2269064058123405,-22.295280299161004,35.53684997558594,2021-07-07,296.3779837290446,39.36853550007995,-76.01059248597983,1,0,ASC,7391301.125,101265.00423177083,301.16427485148114,2.769639094637455E-4,1.5836499532063801,1.725186785062154,42.55064298481903,2.3418404338561714,"{""type"":""Point"",""coordinates"":[-76.01059248597983,39.36853550007995]}"
292_1_41,-27.433532789784074,1.123937243873266,-24.408420433905874,40.69023513793945,2021-07-07,295.95285352071124,39.33518587725137,-75.00825585474045,1,0,ASC,7518311.427083333,101400.00423177083,301.09176508585614,9.63981573747219E-5,1.9495760599772136,2.3761877616246543,39.36763890443512,3.07361596367065,"{""type"":""Point"",""coordinates"":[-75.00825585474045,39.33518587725137]}"
